date,open,high,low,close,volume,price,sma_20,rsi_14,price_prev,sma_20_prev
2025-07-17,3.180000066757202,3.3949999809265137,3.130000114440918,3.319999933242798,750800,,,,,
2025-07-18,3.3399999141693115,3.365000009536743,3.140000104904175,3.2100000381469727,480400,,,,,
2025-07-21,3.25,3.3450000286102295,3.1649999618530273,3.259999990463257,471100,,,,,
2025-07-22,3.2699999809265137,3.5299999713897705,3.25,3.380000114440918,1122700,,,,,
2025-07-23,3.4000000953674316,3.8299999237060547,3.369999885559082,3.759999990463257,1841200,,,,,
2025-07-24,3.75,4.010000228881836,3.6500000953674316,3.75,1259000,,,,,
2025-07-25,3.7799999713897705,3.9049999713897705,3.6549999713897705,3.880000114440918,730200,,,,,
2025-07-28,3.880000114440918,3.9100000858306885,3.630000114440918,3.640000104904175,474500,,,,,
2025-07-29,3.680000066757202,3.7200000286102295,3.500999927520752,3.5299999713897705,1415500,,,,,
2025-07-30,3.6700000762939453,3.884999990463257,3.2699999809265137,3.569999933242798,4396000,,,,,
2025-07-31,3.559999942779541,3.690000057220459,3.3949999809265137,3.4600000381469727,1745100,,,,,
2025-08-01,3.515000104904175,3.549999952316284,3.4000000953674316,3.440000057220459,1162700,,,,,
